,name,year,month,"ifelse(storms$name == 'Barry',  1, 0)",hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,Gender
2798,AL121991,1991,11,1,12,37,-67,tropical storm,0,60,988,NA,NA,0
2799,AL121991,1991,11,1,18,38.2,-66.5,hurricane,1,65,980,NA,NA,0
2800,AL121991,1991,11,2,0,39.5,-65.7,hurricane,1,65,981,NA,NA,0
2801,AL121991,1991,11,2,6,41.6,-64.7,tropical storm,0,60,988,NA,NA,0
2802,AL121991,1991,11,2,12,44,-63.6,tropical storm,0,50,996,NA,NA,0
2803,AL121991,1991,11,2,14,44.6,-63.5,tropical storm,0,45,998,NA,NA,0
2804,AL121991,1991,11,2,18,46.3,-62.6,tropical depression,-1,30,1005,NA,NA,0
2805,AL021992,1992,6,25,12,24.5,-85.5,tropical depression,-1,25,1009,NA,NA,0
2806,AL021992,1992,6,25,18,25.7,-85.5,tropical depression,-1,30,1007,NA,NA,0
2807,AL021992,1992,6,26,0,27,-84.5,tropical depression,-1,30,1007,NA,NA,0
2808,AL021992,1992,6,26,6,27.6,-84,tropical depression,-1,30,1007,NA,NA,0
2809,AL021992,1992,6,26,12,28.5,-82.9,tropical depression,-1,30,1007,NA,NA,0
2810,AL031992,1992,7,24,18,28.6,-62.1,tropical depression,-1,25,1016,NA,NA,0
2811,AL031992,1992,7,25,0,28.8,-62.7,tropical depression,-1,30,1016,NA,NA,0
2812,AL031992,1992,7,25,6,29.1,-62.8,tropical depression,-1,30,1016,NA,NA,0
2813,AL031992,1992,7,25,12,29.5,-62.7,tropical depression,-1,30,1015,NA,NA,0
2814,AL031992,1992,7,25,18,29.8,-62.2,tropical depression,-1,30,1016,NA,NA,0
2815,AL031992,1992,7,26,0,30.2,-61.3,tropical depression,-1,25,1016,NA,NA,0
2816,AL031992,1992,7,26,6,30.8,-59.9,tropical depression,-1,25,1016,NA,NA,0
2817,AL031992,1992,7,26,12,31.2,-58,tropical depression,-1,20,1016,NA,NA,0
2818,Andrew,1992,8,16,18,10.8,-35.5,tropical depression,-1,25,1010,NA,NA,0
2819,Andrew,1992,8,17,0,11.2,-37.4,tropical depression,-1,30,1009,NA,NA,0
2820,Andrew,1992,8,17,6,11.7,-39.6,tropical depression,-1,30,1008,NA,NA,0
2821,Andrew,1992,8,17,12,12.3,-42,tropical storm,0,35,1006,NA,NA,0
2822,Andrew,1992,8,17,18,13.1,-44.2,tropical storm,0,35,1003,NA,NA,0
2823,Andrew,1992,8,18,0,13.6,-46.2,tropical storm,0,40,1002,NA,NA,0
2824,Andrew,1992,8,18,6,14.1,-48,tropical storm,0,45,1001,NA,NA,0
2825,Andrew,1992,8,18,12,14.6,-49.9,tropical storm,0,45,1000,NA,NA,0
2826,Andrew,1992,8,18,18,15.4,-51.8,tropical storm,0,45,1000,NA,NA,0
2827,Andrew,1992,8,19,0,16.3,-53.5,tropical storm,0,45,1001,NA,NA,0
2828,Andrew,1992,8,19,6,17.2,-55.3,tropical storm,0,45,1002,NA,NA,0
2829,Andrew,1992,8,19,12,18,-56.9,tropical storm,0,45,1005,NA,NA,0
2830,Andrew,1992,8,19,18,18.8,-58.3,tropical storm,0,45,1007,NA,NA,0
2831,Andrew,1992,8,20,0,19.8,-59.3,tropical storm,0,40,1011,NA,NA,0
2832,Andrew,1992,8,20,6,20.7,-60,tropical storm,0,40,1013,NA,NA,0
2833,Andrew,1992,8,20,12,21.7,-60.7,tropical storm,0,40,1015,NA,NA,0
2834,Andrew,1992,8,20,18,22.5,-61.5,tropical storm,0,40,1014,NA,NA,0
2835,Andrew,1992,8,21,0,23.2,-62.4,tropical storm,0,45,1014,NA,NA,0
2836,Andrew,1992,8,21,6,23.9,-63.3,tropical storm,0,45,1010,NA,NA,0
2837,Andrew,1992,8,21,12,24.4,-64.2,tropical storm,0,50,1007,NA,NA,0
2838,Andrew,1992,8,21,18,24.8,-64.9,tropical storm,0,50,1004,NA,NA,0
2839,Andrew,1992,8,22,0,25.3,-65.9,tropical storm,0,55,1000,NA,NA,0
2840,Andrew,1992,8,22,6,25.6,-67,hurricane,1,65,994,NA,NA,0
2841,Andrew,1992,8,22,12,25.8,-68.3,hurricane,1,80,981,NA,NA,0
2842,Andrew,1992,8,22,18,25.7,-69.7,hurricane,2,95,969,NA,NA,0
2843,Andrew,1992,8,23,0,25.6,-71.1,hurricane,3,110,961,NA,NA,0
2844,Andrew,1992,8,23,6,25.5,-72.5,hurricane,4,130,947,NA,NA,0
2845,Andrew,1992,8,23,12,25.4,-74.2,hurricane,5,145,933,NA,NA,0
2846,Andrew,1992,8,23,18,25.4,-75.8,hurricane,5,150,922,NA,NA,0
2847,Andrew,1992,8,23,21,25.4,-76.6,hurricane,5,140,923,NA,NA,0
2848,Andrew,1992,8,24,0,25.4,-77.5,hurricane,4,125,930,NA,NA,0
2849,Andrew,1992,8,24,1,25.4,-77.8,hurricane,4,130,931,NA,NA,0
2850,Andrew,1992,8,24,6,25.4,-79.3,hurricane,4,130,937,NA,NA,0
2851,Andrew,1992,8,24,8,25.5,-80.2,hurricane,5,145,926,NA,NA,0
2852,Andrew,1992,8,24,9,25.5,-80.3,hurricane,5,145,922,NA,NA,0
2853,Andrew,1992,8,24,12,25.6,-81.2,hurricane,4,115,951,NA,NA,0
2854,Andrew,1992,8,24,18,25.8,-83.1,hurricane,4,115,947,NA,NA,0
2855,Andrew,1992,8,25,0,26.2,-85,hurricane,4,115,943,NA,NA,0
2856,Andrew,1992,8,25,6,26.6,-86.7,hurricane,4,115,948,NA,NA,0
2857,Andrew,1992,8,25,12,27.2,-88.2,hurricane,4,120,946,NA,NA,0
2858,Andrew,1992,8,25,18,27.8,-89.6,hurricane,4,125,941,NA,NA,0
2859,Andrew,1992,8,26,0,28.5,-90.5,hurricane,4,125,937,NA,NA,0
2860,Andrew,1992,8,26,6,29.2,-91.3,hurricane,4,120,955,NA,NA,0
2861,Andrew,1992,8,26,8,29.6,-91.5,hurricane,3,100,956,NA,NA,0
2862,Andrew,1992,8,26,12,30.1,-91.7,hurricane,1,80,973,NA,NA,0
2863,Andrew,1992,8,26,18,30.9,-91.6,tropical storm,0,50,991,NA,NA,0
2864,Andrew,1992,8,27,0,31.5,-91.1,tropical storm,0,35,995,NA,NA,0
2865,Andrew,1992,8,27,6,32.1,-90.5,tropical depression,-1,30,997,NA,NA,0
2866,Andrew,1992,8,27,12,32.8,-89.6,tropical depression,-1,30,998,NA,NA,0
2867,Andrew,1992,8,27,18,33.6,-88.4,tropical depression,-1,25,999,NA,NA,0
2868,Andrew,1992,8,28,0,34.4,-86.7,tropical depression,-1,20,1000,NA,NA,0
2869,Andrew,1992,8,28,6,35.4,-84,tropical depression,-1,20,1000,NA,NA,0
2870,Bonnie,1992,9,17,18,33.8,-59,tropical depression,-1,30,1009,NA,NA,1
2871,Bonnie,1992,9,18,0,33.5,-58.3,tropical depression,-1,30,1008,NA,NA,1
2872,Bonnie,1992,9,18,6,33.7,-58,tropical storm,0,35,1005,NA,NA,1
2873,Bonnie,1992,9,18,12,34,-57.9,tropical storm,0,45,1000,NA,NA,1
2874,Bonnie,1992,9,18,18,34.3,-58.1,hurricane,1,65,988,NA,NA,1
2875,Bonnie,1992,9,19,0,34.2,-57.8,hurricane,1,75,980,NA,NA,1
2876,Bonnie,1992,9,19,6,34.4,-57.4,hurricane,1,80,976,NA,NA,1
2877,Bonnie,1992,9,19,12,34.7,-57.1,hurricane,2,85,973,NA,NA,1
2878,Bonnie,1992,9,19,18,35.2,-56.8,hurricane,2,90,970,NA,NA,1
2879,Bonnie,1992,9,20,0,35.6,-56.6,hurricane,2,90,970,NA,NA,1
2880,Bonnie,1992,9,20,6,36.1,-56.2,hurricane,2,85,973,NA,NA,1
2881,Bonnie,1992,9,20,12,36.5,-56,hurricane,2,85,974,NA,NA,1
2882,Bonnie,1992,9,20,18,36.8,-55.5,hurricane,2,85,973,NA,NA,1
2883,Bonnie,1992,9,21,0,37,-54.6,hurricane,2,90,972,NA,NA,1
2884,Bonnie,1992,9,21,6,37.2,-53.8,hurricane,2,90,970,NA,NA,1
2885,Bonnie,1992,9,21,12,37.3,-53,hurricane,2,90,968,NA,NA,1
2886,Bonnie,1992,9,21,18,37.5,-52.3,hurricane,2,95,965,NA,NA,1
2887,Bonnie,1992,9,22,0,37.7,-51.5,hurricane,2,95,966,NA,NA,1
2888,Bonnie,1992,9,22,6,37.7,-51.2,hurricane,2,95,967,NA,NA,1
2889,Bonnie,1992,9,22,12,37.8,-51,hurricane,2,90,968,NA,NA,1
2890,Bonnie,1992,9,22,18,37.8,-50.9,hurricane,2,90,969,NA,NA,1
2891,Bonnie,1992,9,23,0,37.7,-50.7,hurricane,2,90,970,NA,NA,1
2892,Bonnie,1992,9,23,6,37.6,-50.7,hurricane,2,85,972,NA,NA,1
2893,Bonnie,1992,9,23,12,37.6,-50.8,hurricane,2,85,974,NA,NA,1
2894,Bonnie,1992,9,23,18,37.5,-51,hurricane,1,80,977,NA,NA,1
2895,Bonnie,1992,9,24,0,37.5,-51.1,hurricane,1,75,979,NA,NA,1
2896,Bonnie,1992,9,24,6,37.5,-51.2,hurricane,1,70,983,NA,NA,1
2897,Bonnie,1992,9,24,12,37.4,-51.4,hurricane,1,65,987,NA,NA,1
2898,Bonnie,1992,9,24,18,37.2,-51.5,tropical storm,0,60,995,NA,NA,1
2899,Bonnie,1992,9,25,0,36.8,-51.8,tropical storm,0,55,995,NA,NA,1
2900,Bonnie,1992,9,25,6,36.3,-51.8,tropical storm,0,45,1000,NA,NA,1
2901,Bonnie,1992,9,25,12,35.7,-51.8,tropical storm,0,40,1005,NA,NA,1
2902,Bonnie,1992,9,25,18,35.1,-51.8,tropical storm,0,35,1007,NA,NA,1
2903,Bonnie,1992,9,26,0,34.6,-51.7,tropical depression,-1,30,1009,NA,NA,1
2904,Bonnie,1992,9,26,6,34.1,-51.3,tropical depression,-1,30,1009,NA,NA,1
2905,Bonnie,1992,9,26,12,33.8,-50.8,tropical depression,-1,30,1008,NA,NA,1
2906,Bonnie,1992,9,26,18,33.3,-49.9,tropical storm,0,35,1006,NA,NA,1
2907,Bonnie,1992,9,27,0,33.2,-48.4,tropical storm,0,35,1005,NA,NA,1
2908,Bonnie,1992,9,27,6,33.1,-46.9,tropical storm,0,40,1003,NA,NA,1
2909,Bonnie,1992,9,27,12,33,-45.4,tropical storm,0,40,1001,NA,NA,1
2910,Bonnie,1992,9,27,18,33,-44,tropical storm,0,45,999,NA,NA,1
2911,Bonnie,1992,9,28,0,33.1,-43,tropical storm,0,50,996,NA,NA,1
2912,Bonnie,1992,9,28,6,33.4,-42,tropical storm,0,55,994,NA,NA,1
2913,Bonnie,1992,9,28,12,33.9,-41,tropical storm,0,60,993,NA,NA,1
2914,Bonnie,1992,9,28,18,34.5,-39.8,tropical storm,0,60,992,NA,NA,1
2915,Bonnie,1992,9,29,0,35,-38.5,tropical storm,0,60,992,NA,NA,1
2916,Bonnie,1992,9,29,6,35.2,-37.6,tropical storm,0,60,993,NA,NA,1
2917,Bonnie,1992,9,29,12,35.5,-36.6,tropical storm,0,55,994,NA,NA,1
2918,Bonnie,1992,9,29,18,36.1,-34.8,tropical storm,0,55,995,NA,NA,1
2919,Bonnie,1992,9,30,0,36.6,-32.1,tropical storm,0,55,995,NA,NA,1
2920,Bonnie,1992,9,30,6,37.3,-29.4,tropical storm,0,55,995,NA,NA,1
2921,Bonnie,1992,9,30,12,38.4,-26.4,tropical storm,0,50,997,NA,NA,1
2922,Bonnie,1992,9,30,18,39,-24.2,tropical storm,0,40,1002,NA,NA,1
2923,Charley,1992,9,21,18,30,-33,tropical depression,-1,25,1012,NA,NA,0
2924,Charley,1992,9,22,0,30.3,-33.6,tropical depression,-1,30,1011,NA,NA,0
2925,Charley,1992,9,22,6,30.9,-33.8,tropical depression,-1,30,1009,NA,NA,0
2926,Charley,1992,9,22,12,31.6,-34,tropical storm,0,35,1005,NA,NA,0
2927,Charley,1992,9,22,18,32.5,-34,tropical storm,0,45,1000,NA,NA,0
2928,Charley,1992,9,23,0,33.4,-34.2,tropical storm,0,55,995,NA,NA,0
2929,Charley,1992,9,23,6,34.1,-34.4,tropical storm,0,60,991,NA,NA,0
2930,Charley,1992,9,23,12,34.7,-34.5,hurricane,1,65,987,NA,NA,0
2931,Charley,1992,9,23,18,35.2,-34.6,hurricane,1,75,981,NA,NA,0
2932,Charley,1992,9,24,0,35.6,-34.6,hurricane,2,85,975,NA,NA,0
2933,Charley,1992,9,24,6,35.8,-34.5,hurricane,2,90,970,NA,NA,0
2934,Charley,1992,9,24,12,36,-34.3,hurricane,2,90,967,NA,NA,0
2935,Charley,1992,9,24,18,36.1,-34.1,hurricane,2,95,965,NA,NA,0
2936,Charley,1992,9,25,0,36.1,-33.8,hurricane,2,95,967,NA,NA,0
2937,Charley,1992,9,25,6,36,-33.6,hurricane,2,90,970,NA,NA,0
2938,Charley,1992,9,25,12,35.9,-33.4,hurricane,2,85,973,NA,NA,0
2939,Charley,1992,9,25,18,35.9,-33.2,hurricane,1,75,976,NA,NA,0
2940,Charley,1992,9,26,0,35.9,-32.8,hurricane,1,70,979,NA,NA,0
2941,Charley,1992,9,26,6,36.1,-32.3,hurricane,1,65,980,NA,NA,0
2942,Charley,1992,9,26,12,36.3,-31.5,hurricane,1,65,980,NA,NA,0
2943,Charley,1992,9,26,18,36.6,-30.6,hurricane,1,65,980,NA,NA,0
2944,Charley,1992,9,27,0,37.2,-29.4,tropical storm,0,60,980,NA,NA,0
2945,Charley,1992,9,27,6,38,-28,tropical storm,0,55,980,NA,NA,0
2946,Charley,1992,9,27,12,39,-26.3,tropical storm,0,55,981,NA,NA,0
2947,Danielle,1992,9,22,12,32.5,-74.6,tropical depression,-1,30,1009,NA,NA,1
2948,Danielle,1992,9,22,18,32.8,-74.2,tropical storm,0,45,1006,NA,NA,1
2949,Danielle,1992,9,23,0,33.6,-73.8,tropical storm,0,45,1005,NA,NA,1
2950,Danielle,1992,9,23,6,34.1,-73.5,tropical storm,0,45,1005,NA,NA,1
2951,Danielle,1992,9,23,12,34.3,-73.2,tropical storm,0,40,1005,NA,NA,1
2952,Danielle,1992,9,23,18,34.3,-73.1,tropical storm,0,40,1006,NA,NA,1
2953,Danielle,1992,9,24,0,34,-73,tropical storm,0,40,1006,NA,NA,1
2954,Danielle,1992,9,24,6,33.8,-73.1,tropical storm,0,40,1005,NA,NA,1
2955,Danielle,1992,9,24,12,33.9,-73.3,tropical storm,0,40,1005,NA,NA,1
2956,Danielle,1992,9,24,18,34.1,-73.8,tropical storm,0,40,1005,NA,NA,1
2957,Danielle,1992,9,25,0,34.3,-74.3,tropical storm,0,45,1004,NA,NA,1
2958,Danielle,1992,9,25,6,34.9,-74.8,tropical storm,0,45,1004,NA,NA,1
2959,Danielle,1992,9,25,12,35.9,-75.2,tropical storm,0,55,1001,NA,NA,1
2960,Danielle,1992,9,25,18,37,-75.4,tropical storm,0,55,1007,NA,NA,1
2961,Danielle,1992,9,25,22,37.8,-75.5,tropical storm,0,55,1007,NA,NA,1
2962,Danielle,1992,9,26,0,38.3,-75.6,tropical storm,0,40,1008,NA,NA,1
2963,Danielle,1992,9,26,6,39.6,-75.9,tropical storm,0,35,1010,NA,NA,1
2964,Danielle,1992,9,26,12,40.5,-76.5,tropical depression,-1,25,1014,NA,NA,1
2965,AL081992,1992,9,25,12,11,-34.7,tropical depression,-1,25,1012,NA,NA,1
2966,AL081992,1992,9,25,18,11.1,-36.2,tropical depression,-1,30,1011,NA,NA,1
2967,AL081992,1992,9,26,0,11.2,-37.7,tropical depression,-1,30,1011,NA,NA,1
2968,AL081992,1992,9,26,6,11.5,-39.2,tropical depression,-1,25,1012,NA,NA,1
2969,AL081992,1992,9,26,12,11.8,-40.7,tropical depression,-1,25,1013,NA,NA,1
2970,AL081992,1992,9,26,18,12.3,-41.9,tropical depression,-1,25,1012,NA,NA,1
2971,AL081992,1992,9,27,0,12.8,-43.1,tropical depression,-1,30,1011,NA,NA,1
2972,AL081992,1992,9,27,6,13.4,-44.2,tropical depression,-1,30,1010,NA,NA,1
2973,AL081992,1992,9,27,12,14.1,-45.1,tropical depression,-1,30,1009,NA,NA,1
2974,AL081992,1992,9,27,18,14.7,-45.8,tropical depression,-1,30,1010,NA,NA,1
2975,AL081992,1992,9,28,0,15.4,-46.4,tropical depression,-1,30,1011,NA,NA,1
2976,AL081992,1992,9,28,6,16.2,-46.9,tropical depression,-1,25,1012,NA,NA,1
2977,AL081992,1992,9,28,12,17.2,-46.9,tropical depression,-1,25,1013,NA,NA,1
2978,AL081992,1992,9,28,18,18,-46.5,tropical depression,-1,25,1012,NA,NA,1
2979,AL081992,1992,9,29,0,18.6,-46.2,tropical depression,-1,30,1011,NA,NA,1
2980,AL081992,1992,9,29,6,19.2,-45.9,tropical depression,-1,30,1010,NA,NA,1
2981,AL081992,1992,9,29,12,19.8,-45.6,tropical depression,-1,30,1009,NA,NA,1
2982,AL081992,1992,9,29,18,20.5,-45.4,tropical depression,-1,30,1010,NA,NA,1
2983,AL081992,1992,9,30,0,21.5,-45.3,tropical depression,-1,30,1009,NA,NA,1
2984,AL081992,1992,9,30,6,22.5,-45.2,tropical depression,-1,30,1008,NA,NA,1
2985,AL081992,1992,9,30,12,23.5,-44.8,tropical depression,-1,30,1009,NA,NA,1
2986,AL081992,1992,9,30,18,24.4,-44.4,tropical depression,-1,30,1010,NA,NA,1
2987,AL081992,1992,10,1,0,25.4,-43.9,tropical depression,-1,30,1011,NA,NA,1
2988,AL081992,1992,10,1,6,26.4,-43.2,tropical depression,-1,25,1012,NA,NA,1
2989,AL081992,1992,10,1,12,27.6,-42.3,tropical depression,-1,20,1015,NA,NA,1
2990,AL011993,1993,5,31,12,21.5,-84,tropical depression,-1,25,1003,NA,NA,1
2991,AL011993,1993,5,31,18,22.3,-82,tropical depression,-1,25,1002,NA,NA,1
2992,AL011993,1993,6,1,0,23.2,-80.3,tropical depression,-1,25,1000,NA,NA,1
2993,AL011993,1993,6,1,6,24.5,-79,tropical depression,-1,25,1000,NA,NA,1
2994,AL011993,1993,6,1,12,25.4,-77.5,tropical depression,-1,30,999,NA,NA,1
2995,AL011993,1993,6,1,18,26.1,-75.8,tropical depression,-1,30,999,NA,NA,1
2996,AL011993,1993,6,2,0,26.7,-74,tropical depression,-1,30,999,NA,NA,1
2997,AL011993,1993,6,2,6,27.8,-71.8,tropical depression,-1,30,999,NA,NA,1
2998,Emily,1993,8,22,18,19.9,-52.6,tropical depression,-1,30,1020,NA,NA,1
2999,Emily,1993,8,23,0,20.5,-53.6,tropical depression,-1,30,1020,NA,NA,1
3000,Emily,1993,8,23,6,21.3,-54.8,tropical depression,-1,30,1020,NA,NA,1
3001,Emily,1993,8,23,12,22.3,-56,tropical depression,-1,30,1020,NA,NA,1
3002,Emily,1993,8,23,18,23.2,-57.1,tropical depression,-1,30,1020,NA,NA,1
3003,Emily,1993,8,24,0,24.3,-57.8,tropical depression,-1,30,1020,NA,NA,1
3004,Emily,1993,8,24,6,25.4,-58.6,tropical depression,-1,30,1020,NA,NA,1
3005,Emily,1993,8,24,12,26.7,-59.5,tropical depression,-1,30,1020,NA,NA,1
3006,Emily,1993,8,24,18,27.6,-60,tropical depression,-1,30,1019,NA,NA,1
3007,Emily,1993,8,25,0,28,-60.3,tropical depression,-1,30,1018,NA,NA,1
3008,Emily,1993,8,25,6,27.9,-60.5,tropical depression,-1,30,1017,NA,NA,1
3009,Emily,1993,8,25,12,28,-60.4,tropical storm,0,35,1016,NA,NA,1
3010,Emily,1993,8,25,18,28.2,-60.4,tropical storm,0,40,1015,NA,NA,1
3011,Emily,1993,8,26,0,28.3,-60.7,tropical storm,0,45,1013,NA,NA,1
3012,Emily,1993,8,26,6,27.9,-61,tropical storm,0,55,1010,NA,NA,1
3013,Emily,1993,8,26,12,27.4,-61.2,tropical storm,0,60,1007,NA,NA,1
3014,Emily,1993,8,26,18,26.9,-61.7,hurricane,1,65,1004,NA,NA,1
3015,Emily,1993,8,27,0,26.6,-62.4,tropical storm,0,60,1000,NA,NA,1
3016,Emily,1993,8,27,6,26.4,-63,tropical storm,0,60,997,NA,NA,1
3017,Emily,1993,8,27,12,26.3,-63.5,tropical storm,0,60,992,NA,NA,1
3018,Emily,1993,8,27,18,26.4,-64.4,hurricane,1,65,982,NA,NA,1
3019,Emily,1993,8,28,0,26.6,-65.2,hurricane,1,75,981,NA,NA,1
3020,Emily,1993,8,28,6,27,-66.1,hurricane,1,75,982,NA,NA,1
3021,Emily,1993,8,28,12,27.4,-66.9,hurricane,1,75,981,NA,NA,1
3022,Emily,1993,8,28,18,28,-67.6,hurricane,1,75,976,NA,NA,1
3023,Emily,1993,8,29,0,28.6,-68.2,hurricane,1,70,973,NA,NA,1
3024,Emily,1993,8,29,6,29.3,-68.8,hurricane,1,70,978,NA,NA,1
3025,Emily,1993,8,29,12,30,-69.2,hurricane,1,70,979,NA,NA,1
3026,Emily,1993,8,29,18,30.6,-69.7,hurricane,1,70,978,NA,NA,1
3027,Emily,1993,8,30,0,31.2,-70.2,hurricane,1,70,977,NA,NA,1
3028,Emily,1993,8,30,6,31.5,-70.8,hurricane,1,70,976,NA,NA,1
3029,Emily,1993,8,30,12,31.8,-71.4,hurricane,1,75,975,NA,NA,1
3030,Emily,1993,8,30,18,32,-72.2,hurricane,1,75,974,NA,NA,1
3031,Emily,1993,8,31,0,32.4,-73,hurricane,1,80,972,NA,NA,1
3032,Emily,1993,8,31,6,32.9,-73.8,hurricane,2,85,970,NA,NA,1
3033,Emily,1993,8,31,12,33.6,-74.7,hurricane,2,95,965,NA,NA,1
3034,Emily,1993,8,31,18,34.5,-75.2,hurricane,3,100,962,NA,NA,1
3035,Emily,1993,8,31,21,35.2,-75.1,hurricane,3,100,961,NA,NA,1
3036,Emily,1993,9,1,0,35.6,-74.9,hurricane,3,100,960,NA,NA,1
3037,Emily,1993,9,1,6,36.6,-74.4,hurricane,3,100,962,NA,NA,1
3038,Emily,1993,9,1,12,37.5,-72.7,hurricane,2,95,965,NA,NA,1
3039,Emily,1993,9,1,18,38.2,-70.7,hurricane,2,90,969,NA,NA,1
3040,Emily,1993,9,2,0,39,-68.5,hurricane,2,90,971,NA,NA,1
3041,Emily,1993,9,2,6,39.2,-66,hurricane,2,90,972,NA,NA,1
3042,Emily,1993,9,2,12,39.2,-63.6,hurricane,2,90,973,NA,NA,1
3043,Emily,1993,9,2,18,39,-61.4,hurricane,2,85,974,NA,NA,1
3044,Emily,1993,9,3,0,38.6,-59.6,hurricane,1,80,975,NA,NA,1
3045,Emily,1993,9,3,6,38.1,-58.3,hurricane,1,75,979,NA,NA,1
3046,Emily,1993,9,3,12,37.5,-57.7,hurricane,1,70,985,NA,NA,1
3047,Emily,1993,9,3,18,36.9,-57.5,tropical storm,0,60,994,NA,NA,1
3048,Emily,1993,9,4,0,36.4,-57.6,tropical storm,0,50,999,NA,NA,1
3049,Emily,1993,9,4,6,36,-57.6,tropical storm,0,40,1002,NA,NA,1
3050,Emily,1993,9,4,12,35.8,-57.5,tropical storm,0,35,1001,NA,NA,1
3051,Emily,1993,9,4,18,36.1,-57.2,tropical depression,-1,30,1006,NA,NA,1
3052,Emily,1993,9,5,0,36.7,-56.9,tropical depression,-1,30,1008,NA,NA,1
3053,Emily,1993,9,5,6,37.4,-56.4,tropical depression,-1,30,1009,NA,NA,1
3054,Emily,1993,9,5,12,38,-55.7,tropical depression,-1,25,1010,NA,NA,1
3055,Emily,1993,9,5,18,38.7,-54.8,tropical depression,-1,25,1011,NA,NA,1
3056,Emily,1993,9,6,0,39,-53,tropical depression,-1,25,1012,NA,NA,1
3057,Emily,1993,9,6,6,39.3,-51.1,tropical depression,-1,25,1013,NA,NA,1
3058,Floyd,1993,9,7,12,24.7,-67.5,tropical depression,-1,25,1012,NA,NA,0
3059,Floyd,1993,9,7,18,26.2,-68.2,tropical storm,0,40,1010,NA,NA,0
3060,Floyd,1993,9,8,0,27.8,-68.9,tropical storm,0,45,1009,NA,NA,0
3061,Floyd,1993,9,8,6,29.4,-69.4,tropical storm,0,45,1011,NA,NA,0
3062,Floyd,1993,9,8,12,31,-69.8,tropical storm,0,40,1012,NA,NA,0
3063,Floyd,1993,9,8,18,33.2,-69.2,tropical storm,0,40,1011,NA,NA,0
3064,Floyd,1993,9,9,0,35.3,-67.8,tropical storm,0,40,1009,NA,NA,0
3065,Floyd,1993,9,9,6,37.5,-65.7,tropical storm,0,40,1007,NA,NA,0
3066,Floyd,1993,9,9,12,39.3,-62.4,tropical storm,0,50,997,NA,NA,0
3067,Floyd,1993,9,9,18,41.7,-58.3,hurricane,1,65,990,NA,NA,0
3068,Floyd,1993,9,10,0,43.8,-53.9,hurricane,1,65,990,NA,NA,0
3069,Floyd,1993,9,10,6,45.4,-48.3,hurricane,1,65,990,NA,NA,0
3070,Floyd,1993,9,10,12,46.5,-42.5,hurricane,1,65,990,NA,NA,0
3071,Gert,1993,9,14,18,10.6,-80.7,tropical depression,-1,25,1008,NA,NA,0
3072,Gert,1993,9,15,0,10.7,-81.3,tropical depression,-1,30,1005,NA,NA,0
3073,Gert,1993,9,15,6,11,-82.2,tropical depression,-1,30,1001,NA,NA,0
3074,Gert,1993,9,15,12,11.3,-83,tropical storm,0,35,1001,NA,NA,0
3075,Gert,1993,9,15,18,11.8,-83.8,tropical storm,0,35,1005,NA,NA,0
3076,Gert,1993,9,16,0,12.1,-84.3,tropical depression,-1,30,1006,NA,NA,0
3077,Gert,1993,9,16,6,12.5,-84.9,tropical depression,-1,30,1006,NA,NA,0
3078,Gert,1993,9,16,12,12.9,-85.4,tropical depression,-1,30,1006,NA,NA,0
3079,Gert,1993,9,16,18,13.3,-85.8,tropical depression,-1,25,1006,NA,NA,0
3080,Gert,1993,9,17,0,13.8,-86.3,tropical depression,-1,25,1006,NA,NA,0
3081,Gert,1993,9,17,6,14.5,-86.8,tropical depression,-1,25,1006,NA,NA,0
3082,Gert,1993,9,17,12,15.4,-87.3,tropical depression,-1,25,1006,NA,NA,0
3083,Gert,1993,9,17,18,16.3,-87.8,tropical storm,0,35,1001,NA,NA,0
3084,Gert,1993,9,18,0,17.3,-88.1,tropical storm,0,35,1000,NA,NA,0
3085,Gert,1993,9,18,6,18.2,-88.6,tropical storm,0,35,1002,NA,NA,0
3086,Gert,1993,9,18,12,18.7,-89.3,tropical depression,-1,30,1003,NA,NA,0
3087,Gert,1993,9,18,18,19.2,-90.5,tropical depression,-1,30,1003,NA,NA,0
3088,Gert,1993,9,19,0,19.6,-91.6,tropical depression,-1,30,1001,NA,NA,0
3089,Gert,1993,9,19,6,20,-92.5,tropical storm,0,35,1000,NA,NA,0
3090,Gert,1993,9,19,12,20.5,-93.2,tropical storm,0,40,993,NA,NA,0
3091,Gert,1993,9,19,18,20.7,-93.9,tropical storm,0,45,992,NA,NA,0
3092,Gert,1993,9,20,0,20.9,-94.2,tropical storm,0,55,990,NA,NA,0
3093,Gert,1993,9,20,6,21.1,-95,hurricane,1,65,982,NA,NA,0
3094,Gert,1993,9,20,12,21.2,-95.9,hurricane,1,80,978,NA,NA,0
3095,Gert,1993,9,20,18,21.3,-97,hurricane,2,85,970,NA,NA,0
3096,Gert,1993,9,20,21,21.2,-97.5,hurricane,2,85,970,NA,NA,0
3097,Gert,1993,9,21,0,21.1,-98.3,hurricane,1,65,984,NA,NA,0
3098,Gert,1993,9,21,6,20.9,-100.2,tropical storm,0,40,1000,NA,NA,0
3099,Gert,1993,9,21,12,20.8,-102.5,tropical depression,-1,25,1002,NA,NA,0
3100,Gert,1993,9,21,18,20.8,-104.7,tropical depression,-1,20,1004,NA,NA,0
